time Receptor Messenger ReceptorActive
12.74 301 23199 199
12.75 302 23196 198
12.76 302 23190 198
12.77 301 23184 199
12.78 301 23179 199
12.79 303 23179 197
12.8 304 23174 196
12.81 302 23168 198
12.82 301 23164 199
12.83 300 23157 200
12.84 299 23152 201
12.85 298 23146 202
12.86 299 23141 201
12.87 298 23132 202
12.88 298 23127 202
12.89 298 23122 202
12.9 298 23119 202
12.91 298 23115 202
12.92 295 23110 205
12.93 294 23105 206
12.94 296 23100 204
12.95 296 23096 204
12.96 295 23090 205
12.97 297 23088 203
12.98 297 23083 203
12.99 298 23080 202
13 296 23076 204
13.01 295 23073 205
13.02 296 24580 204
13.03 297 24575 203
13.04 298 24570 202
13.05 296 24565 204
13.06 296 24562 204
13.07 296 24558 204
13.08 293 24552 207
13.09 293 24547 207
13.1 292 24540 208
13.11 286 24529 214
13.12 286 24524 214
13.13 288 24522 212
13.14 290 24517 210
13.15 296 24519 204
13.16 293 24513 207
13.17 289 24506 211
13.18 289 24503 211
13.19 290 24501 210
13.2 289 24498 211
13.21 289 24495 211
13.22 288 24491 212
13.23 289 24486 211
13.24 289 24480 211
13.25 290 24475 210
13.26 289 24469 211
13.27 290 24469 210
13.28 292 24468 208
13.29 291 24465 209
13.3 293 24463 207
13.31 292 24459 208
13.32 288 24451 212
13.33 288 24442 212
13.34 288 24433 212
13.35 291 24429 209
13.36 289 24425 211
13.37 292 24421 208
13.38 294 24417 206
13.39 295 24409 205
13.4 294 24403 206
13.41 293 24396 207
13.42 292 24390 208
13.43 291 24378 209
13.44 291 24372 209
13.45 289 24366 211
13.46 288 24356 212
13.47 289 24351 211
13.48 292 24349 208
13.49 291 24347 209
13.5 293 24347 207
13.51 291 24335 209
13.52 290 24333 210
13.53 289 24328 211
13.54 292 24328 208
13.55 292 24327 208
13.56 294 24322 206
13.57 295 24317 205
13.58 296 24313 204
13.59 295 24312 205
13.6 293 24302 207
13.61 293 24300 207
13.62 292 24298 208
13.63 295 24295 205
13.64 297 24295 203
13.65 297 24293 203
13.66 295 24289 205
13.67 299 24291 201
13.68 295 24285 205
13.69 296 24277 204
13.7 293 24271 207
13.71 295 24270 205
13.72 294 24262 206
13.73 292 24257 208
13.74 295 24255 205
13.75 293 24251 207
13.76 290 24241 210
13.77 290 24238 210
13.78 289 24232 211
13.79 288 24230 212
13.8 290 24231 210
13.81 289 24227 211
13.82 289 24223 211
13.83 287 24220 213
13.84 286 24210 214
13.85 287 24210 213
13.86 281 24196 219
13.87 278 24185 222
13.88 276 24176 224
13.89 268 24168 232
13.9 269 24159 231
13.91 270 24153 230
13.92 268 24146 232
13.93 266 24137 234
13.94 266 24134 234
13.95 264 24128 236
13.96 268 24126 232
13.97 267 24118 233
13.98 268 24114 232
13.99 268 24111 232
14 271 24110 229
14.01 272 24108 228
14.02 270 26522 230
14.03 273 26518 227
14.04 276 26517 224
14.05 278 26516 222
14.06 278 26515 222
14.07 277 26507 223
14.08 277 26498 223
14.09 282 26496 218
14.1 282 26493 218
14.11 283 26487 217
14.12 284 26485 216
14.13 284 26479 216
14.14 284 26473 216
14.15 283 26468 217
14.16 282 26463 218
14.17 286 26461 214
14.18 287 26456 213
14.19 285 26445 215
14.2 287 26444 213
14.21 288 26443 212
14.22 287 26439 213
14.23 288 26438 212
14.24 286 26435 214
14.25 284 26428 216
14.26 287 26427 213
14.27 282 26415 218
14.28 281 26410 219
14.29 281 26406 219
14.3 283 26402 217
14.31 282 26392 218
14.32 281 26391 219
14.33 283 26388 217
14.34 284 26384 216
14.35 284 26377 216
14.36 284 26373 216
14.37 287 26373 213
14.38 283 26364 217
14.39 284 26354 216
14.4 282 26347 218
14.41 281 26338 219
14.42 282 26334 218
14.43 281 26330 219
14.44 278 26323 222
14.45 278 26314 222
14.46 276 26304 224
14.47 275 26297 225
14.48 275 26294 225
14.49 272 26285 228
14.5 272 26283 228
14.51 272 26280 228
14.52 274 26277 226
14.53 276 26272 224
14.54 278 26271 222
14.55 277 26268 223
14.56 275 26261 225
14.57 275 26260 225
14.58 276 26257 224
14.59 274 26249 226
14.6 275 26247 225
14.61 271 26239 229
14.62 270 26237 230
14.63 270 26232 230
14.64 270 26224 230
14.65 272 26220 228
14.66 270 26213 230
14.67 270 26210 230
14.68 269 26204 231
14.69 270 26201 230
14.7 272 26199 228
14.71 274 26198 226
14.72 274 26194 226
14.73 273 26189 227
14.74 273 26186 227
14.75 275 26186 225
14.76 274 26181 226
14.77 276 26180 224
14.78 279 26177 221
14.79 279 26174 221
14.8 274 26166 226
14.81 274 26157 226
14.82 273 26151 227
14.83 274 26143 226
14.84 275 26134 225
14.85 274 26127 226
14.86 278 26124 222
14.87 279 26119 221
14.88 281 26114 219
14.89 281 26111 219
14.9 284 26107 216
14.91 288 26106 212
14.92 286 26097 214
14.93 283 26093 217
14.94 280 26085 220
14.95 281 26081 219
14.96 278 26075 222
14.97 276 26066 224
14.98 278 26064 222
14.99 276 26054 224
15 277 26047 223
15.01 277 26041 223
15.02 274 26542 226
15.03 273 26537 227
15.04 272 26530 228
15.05 272 26525 228
15.06 269 26518 231
15.07 269 26510 231
15.08 271 26502 229
15.09 269 26497 231
15.1 266 26490 234
15.11 264 26487 236
15.12 260 26480 240
15.13 266 26478 234
15.14 265 26471 235
15.15 265 26468 235
15.16 263 26455 237
15.17 266 26452 234
15.18 267 26449 233
15.19 267 26442 233
15.2 269 26442 231
15.21 267 26437 233
15.22 265 26429 235
15.23 266 26423 234
15.24 265 26417 235
15.25 262 26408 238
15.26 263 26403 237
15.27 264 26396 236
15.28 269 26399 231
15.29 268 26391 232
15.3 272 26390 228
15.31 274 26385 226
15.32 272 26379 228
15.33 271 26373 229
15.34 271 26371 229
15.35 273 26360 227
15.36 272 26355 228
15.37 271 26347 229
15.38 270 26341 230
15.39 268 26335 232
15.4 268 26329 232
15.41 269 26327 231
15.42 269 26317 231
15.43 267 26310 233
15.44 270 26310 230
15.45 271 26305 229
15.46 270 26300 230
15.47 271 26292 229
15.48 271 26284 229
15.49 267 26275 233
15.5 267 26270 233
15.51 268 26263 232
15.52 271 26261 229
15.53 273 26256 227
15.54 275 26250 225
15.55 277 26247 223
15.56 276 26241 224
15.57 280 26238 220
15.58 279 26233 221
15.59 280 26229 220
15.6 280 26224 220
15.61 282 26222 218
15.62 282 26216 218
15.63 280 26211 220
15.64 283 26208 217
15.65 281 26204 219
15.66 283 26201 217
15.67 287 26200 213
15.68 289 26191 211
15.69 294 26188 206
15.7 295 26182 205
15.71 296 26176 204
15.72 296 26172 204
15.73 298 26169 202
15.74 299 26163 201
15.75 299 26155 201
15.76 299 26148 201
15.77 298 26138 202
15.78 297 26134 203
15.79 294 26124 206
15.8 292 26114 208
15.81 293 26111 207
15.82 298 26113 202
15.83 296 26108 204
15.84 295 26103 205
15.85 296 26101 204
15.86 297 26099 203
15.87 295 26089 205
15.88 291 26083 209
15.89 289 26076 211
15.9 289 26068 211
15.91 291 26066 209
15.92 291 26059 209
15.93 289 26050 211
15.94 289 26046 211
15.95 287 26038 213
15.96 285 26027 215
15.97 287 26021 213
15.98 288 26017 212
15.99 287 26009 213
16 290 26009 210
16.01 290 26003 210
16.02 292 27323 208
16.03 293 27315 207
16.04 291 27307 209
16.05 293 27298 207
16.06 293 27293 207
16.07 291 27285 209
16.08 295 27286 205
16.09 295 27279 205
16.1 295 27273 205
16.11 297 27273 203
16.12 295 27264 205
16.13 298 27258 202
16.14 296 27253 204
16.15 296 27251 204
16.16 299 27246 201
16.17 299 27239 201
16.18 301 27236 199
16.19 302 27232 198
16.2 301 27225 199
16.21 303 27223 197
16.22 304 27219 196
16.23 303 27210 197
16.24 304 27205 196
16.25 303 27201 197
16.26 302 27194 198
16.27 304 27189 196
16.28 303 27184 197
16.29 299 27173 201
16.3 298 27166 202
16.31 298 27161 202
16.32 294 27149 206
16.33 294 27143 206
16.34 294 27137 206
16.35 294 27131 206
16.36 293 27124 207
16.37 295 27124 205
16.38 294 27120 206
16.39 293 27112 207
16.4 293 27110 207
16.41 293 27104 207
16.42 293 27097 207
16.43 292 27086 208
16.44 292 27079 208
16.45 293 27076 207
16.46 292 27069 208
16.47 292 27063 208
16.48 295 27063 205
16.49 296 27056 204
16.5 296 27053 204
16.51 299 27050 201
16.52 298 27045 202
16.53 299 27036 201
16.54 301 27032 199
16.55 303 27029 197
16.56 299 27022 201
16.57 299 27015 201
16.58 299 27007 201
16.59 299 27003 201
16.6 296 26994 204
16.61 296 26991 204
16.62 298 26990 202
16.63 299 26987 201
16.64 299 26982 201
16.65 298 26977 202
16.66 299 26970 201
16.67 301 26968 199
16.68 300 26960 200
16.69 300 26947 200
16.7 300 26940 200
16.71 303 26938 197
16.72 301 26930 199
16.73 298 26918 202
16.74 300 26910 200
16.75 302 26905 198
16.76 302 26902 198
16.77 303 26900 197
16.78 305 26894 195
16.79 304 26889 196
16.8 303 26884 197
16.81 304 26877 196
16.82 300 26865 200
16.83 298 26859 202
16.84 303 26859 197
16.85 306 26852 194
16.86 305 26847 195
16.87 305 26841 195
16.88 306 26839 194
16.89 307 26831 193
16.9 309 26828 191
16.91 312 26825 188
16.92 309 26813 191
16.93 306 26803 194
16.94 311 26805 189
16.95 307 26794 193
16.96 305 26787 195
16.97 307 26786 193
16.98 306 26775 194
16.99 302 26763 198
17 300 26759 200
17.01 303 26759 197
17.02 306 29510 194
17.03 304 29507 196
17.04 307 29501 193
17.05 309 29495 191
17.06 310 29491 190
17.07 305 29481 195
17.08 304 29471 196
17.09 302 29465 198
17.1 305 29461 195
17.11 306 29457 194
17.12 304 29443 196
17.13 305 29437 195
17.14 306 29433 194
17.15 304 29428 196
17.16 304 29423 196
17.17 302 29408 198
17.18 302 29401 198
17.19 305 29395 195
17.2 308 29395 192
17.21 307 29388 193
17.22 307 29378 193
17.23 308 29373 192
17.24 304 29361 196
17.25 304 29354 196
17.26 304 29345 196
17.27 305 29342 195
17.28 305 29340 195
17.29 305 29330 195
17.3 307 29327 193
17.31 308 29323 192
17.32 305 29315 195
17.33 304 29307 196
17.34 304 29297 196
17.35 304 29289 196
17.36 303 29282 197
17.37 304 29273 196
17.38 303 29266 197
17.39 303 29260 197
17.4 300 29252 200
17.41 298 29245 202
17.42 296 29239 204
17.43 297 29236 203
17.44 295 29228 205
17.45 294 29224 206
17.46 294 29216 206
17.47 297 29213 203
17.48 298 29210 202
17.49 296 29206 204
17.5 295 29197 205
17.51 292 29186 208
17.52 289 29178 211
17.53 290 29172 210
17.54 294 29171 206
17.55 294 29166 206
17.56 291 29155 209
17.57 291 29149 209
17.58 292 29145 208
17.59 293 29139 207
17.6 290 29129 210
17.61 287 29125 213
17.62 289 29120 211
17.63 290 29115 210
17.64 292 29112 208
17.65 291 29107 209
17.66 294 29109 206
17.67 297 29108 203
17.68 295 29100 205
17.69 296 29093 204
17.7 297 29080 203
17.71 297 29075 203
17.72 297 29068 203
17.73 300 29065 200
17.74 302 29064 198
17.75 304 29062 196
17.76 302 29053 198
17.77 306 29049 194
17.78 305 29042 195
17.79 307 29038 193
17.8 309 29034 191
17.81 305 29021 195
17.82 302 29007 198
17.83 303 29004 197
17.84 308 29001 192
17.85 311 28996 189
17.86 312 28985 188
17.87 313 28980 187
17.88 311 28969 189
17.89 309 28961 191
17.9 312 28952 188
17.91 313 28945 187
17.92 315 28940 185
17.93 314 28930 186
17.94 318 28928 182
17.95 318 28922 182
17.96 317 28915 183
17.97 316 28908 184
17.98 316 28905 184
17.99 313 28892 187
18 316 28886 184
18.01 315 31279 185
18.02 313 31270 187
18.03 310 31259 190
18.04 313 31253 187
18.05 317 31249 183
18.06 321 31247 179
18.07 322 31242 178
18.08 322 31234 178
18.09 324 31226 176
18.1 324 31217 176
18.11 324 31211 176
18.12 323 31202 177
18.13 322 31191 178
18.14 321 31186 179
18.15 321 31183 179
18.16 320 31175 180
18.17 318 31170 182
18.18 318 31159 182
18.19 318 31154 182
18.2 319 31149 181
18.21 316 31136 184
18.22 319 31130 181
18.23 317 31116 183
18.24 318 31115 182
18.25 316 31111 184
18.26 315 31102 185
18.27 314 31094 186
18.28 314 31086 186
18.29 316 31081 184
18.3 318 31073 182
18.31 314 31056 186
18.32 313 31047 187
18.33 316 31043 184
18.34 314 31034 186
18.35 313 31029 187
18.36 312 31022 188
18.37 309 31011 191
18.38 309 31004 191
18.39 310 31003 190
18.4 310 30996 190
18.41 305 30986 195
18.42 308 30982 192
18.43 309 30974 191
18.44 306 30964 194
18.45 306 30959 194
18.46 305 30947 195
18.47 306 30942 194
18.48 305 30931 195
18.49 306 30923 194
18.5 306 30916 194
18.51 303 30907 197
18.52 305 30903 195
18.53 299 30890 201
18.54 299 30882 201
18.55 300 30878 200
18.56 304 30875 196
18.57 302 30867 198
18.58 303 30862 197
18.59 302 30857 198
18.6 301 30847 199
18.61 298 30837 202
18.62 295 30822 205
18.63 297 30816 203
18.64 296 30804 204
18.65 293 30793 207
18.66 292 30788 208
18.67 294 30785 206
18.68 290 30773 210
18.69 290 30764 210
18.7 287 30757 213
18.71 284 30749 216
18.72 283 30740 217
18.73 285 30738 215
18.74 286 30733 214
18.75 287 30728 213
18.76 287 30724 213
18.77 285 30716 215
18.78 286 30711 214
18.79 287 30704 213
18.8 287 30699 213
18.81 284 30688 216
18.82 284 30680 216
18.83 283 30674 217
18.84 281 30666 219
18.85 282 30658 218
18.86 281 30653 219
18.87 279 30646 221
18.88 283 30640 217
18.89 285 30634 215
18.9 282 30625 218
18.91 283 30622 217
18.92 286 30618 214
18.93 283 30611 217
18.94 281 30603 219
18.95 284 30599 216
18.96 282 30589 218
18.97 285 30586 215
18.98 284 30582 216
18.99 283 30578 217
19 284 30572 216
19.01 282 33445 218
19.02 285 33446 215
19.03 287 33439 213
19.04 287 33433 213
19.05 284 33421 216
19.06 282 33412 218
19.07 282 33402 218
19.08 287 33401 213
19.09 289 33398 211
19.1 287 33390 213
19.11 289 33384 211
19.12 290 33382 210
19.13 290 33375 210
19.14 286 33362 214
19.15 286 33353 214
19.16 283 33344 217
19.17 282 33335 218
19.18 279 33323 221
19.19 278 33317 222
19.2 280 33310 220
19.21 279 33304 221
19.22 279 33301 221
19.23 280 33295 220
19.24 278 33287 222
19.25 277 33279 223
19.26 278 33277 222
19.27 278 33272 222
19.28 281 33266 219
19.29 281 33259 219
19.3 281 33250 219
19.31 279 33235 221
19.32 277 33224 223
19.33 273 33212 227
19.34 273 33207 227
19.35 273 33198 227
19.36 270 33190 230
19.37 268 33183 232
19.38 265 33175 235
19.39 265 33168 235
19.4 268 33161 232
19.41 271 33161 229
19.42 273 33155 227
19.43 270 33140 230
19.44 272 33131 228
19.45 272 33127 228
19.46 273 33119 227
19.47 274 33117 226
19.48 273 33111 227
19.49 268 33097 232
19.5 272 33096 228
19.51 270 33086 230
19.52 268 33077 232
19.53 266 33064 234
19.54 264 33055 236
19.55 266 33046 234
19.56 269 33042 231
19.57 267 33029 233
19.58 268 33021 232
19.59 267 33014 233
19.6 268 33011 232
19.61 269 33009 231
19.62 267 32994 233
19.63 267 32986 233
19.64 266 32974 234
19.65 267 32967 233
19.66 268 32964 232
19.67 264 32953 236
19.68 264 32947 236
19.69 266 32942 234
19.7 268 32937 232
19.71 268 32924 232
19.72 265 32915 235
19.73 267 32912 233
19.74 265 32901 235
19.75 266 32897 234
19.76 269 32894 231
19.77 264 32882 236
19.78 266 32878 234
19.79 268 32865 232
19.8 265 32856 235
19.81 265 32845 235
19.82 266 32835 234
19.83 268 32832 232
19.84 268 32822 232
19.85 269 32811 231
19.86 269 32806 231
19.87 269 32798 231
19.88 263 32787 237
19.89 262 32783 238
19.9 262 32772 238
19.91 261 32763 239
19.92 257 32758 243
19.93 253 32747 247
19.94 253 32741 247
19.95 250 32728 250
19.96 250 32719 250
19.97 253 32711 247
19.98 252 32704 248
19.99 249 32691 251
20 251 32683 249
20.01 254 34674 246
20.02 248 34658 252
20.03 250 34658 250
20.04 248 34648 252
20.05 248 34642 252
20.06 247 34627 253
20.07 250 34624 250
20.08 249 34618 251
20.09 250 34616 250
20.1 250 34610 250
20.11 252 34606 248
20.12 250 34599 250
20.13 249 34595 251
20.14 243 34583 257
20.15 242 34572 258
20.16 242 34565 258
20.17 247 34561 253
20.18 247 34554 253
20.19 245 34544 255
20.2 245 34536 255
20.21 242 34529 258
20.22 244 34521 256
20.23 243 34514 257
20.24 244 34508 256
20.25 244 34497 256
20.26 242 34486 258
20.27 242 34476 258
20.28 246 34476 254
20.29 242 34467 258
20.3 245 34467 255
20.31 241 34456 259
20.32 242 34452 258
20.33 242 34442 258
20.34 241 34433 259
20.35 243 34428 257
20.36 241 34416 259
20.37 241 34411 259
20.38 243 34404 257
20.39 244 34395 256
20.4 246 34390 254
20.41 247 34382 253
20.42 249 34379 251
20.43 252 34372 248
20.44 250 34364 250
20.45 251 34358 249
20.46 243 34347 257
20.47 242 34342 258
20.48 241 34332 259
20.49 246 34333 254
20.5 241 34316 259
20.51 243 34310 257
20.52 244 34302 256
20.53 246 34301 254
20.54 241 34294 259
20.55 244 34286 256
20.56 244 34278 256
20.57 242 34270 258
20.58 242 34256 258
20.59 242 34246 258
20.6 244 34240 256
20.61 244 34231 256
20.62 246 34222 254
20.63 249 34221 251
20.64 250 34212 250
20.65 252 34206 248
20.66 252 34198 248
20.67 253 34190 247
20.68 251 34179 249
20.69 250 34171 250
20.7 251 34169 249
20.71 252 34165 248
20.72 251 34155 249
20.73 256 34152 244
20.74 260 34150 240
20.75 259 34139 241
20.76 256 34128 244
20.77 256 34122 244
20.78 259 34115 241
20.79 261 34114 239
20.8 262 34110 238
20.81 261 34102 239
20.82 262 34096 238
20.83 261 34090 239
20.84 264 34085 236
20.85 262 34076 238
20.86 261 34068 239
20.87 261 34064 239
20.88 260 34058 240
20.89 260 34049 240
20.9 263 34045 237
20.91 262 34033 238
20.92 260 34022 240
20.93 260 34015 240
20.94 261 34009 239
20.95 262 33996 238
20.96 259 33981 241
20.97 258 33974 242
20.98 256 33969 244
20.99 258 33963 242
21 260 33958 240
21.01 261 34154 239
21.02 260 34146 240
21.03 258 34136 242
21.04 259 34126 241
21.05 260 34116 240
21.06 259 34103 241
21.07 261 34095 239
21.08 258 34082 242
21.09 258 34077 242
21.1 256 34067 244
21.11 256 34059 244
21.12 256 34050 244
21.13 259 34034 241
21.14 261 34029 239
21.15 259 34018 241
21.16 259 34007 241
21.17 259 33998 241
21.18 258 33989 242
21.19 261 33985 239
21.2 262 33976 238
21.21 260 33969 240
21.22 262 33964 238
21.23 260 33954 240
21.24 263 33946 237
21.25 262 33937 238
21.26 260 33928 240
21.27 260 33923 240
21.28 256 33911 244
21.29 255 33906 245
21.3 257 33902 243
21.31 258 33899 242
21.32 255 33891 245
21.33 257 33886 243
21.34 255 33873 245
21.35 256 33870 244
21.36 255 33862 245
21.37 252 33850 248
21.38 251 33841 249
21.39 251 33833 249
21.4 251 33828 249
21.41 251 33824 249
21.42 251 33815 249
21.43 250 33805 250
21.44 254 33799 246
21.45 253 33791 247
21.46 251 33781 249
21.47 252 33773 248
21.48 256 33766 244
21.49 259 33760 241
21.5 259 33754 241
21.51 261 33747 239
21.52 263 33741 237
21.53 255 33723 245
21.54 254 33715 246
21.55 254 33708 246
21.56 256 33699 244
21.57 261 33696 239
21.58 258 33682 242
21.59 262 33679 238
21.6 262 33675 238
21.61 262 33667 238
21.62 263 33662 237
21.63 258 33649 242
21.64 261 33645 239
21.65 259 33633 241
21.66 258 33626 242
21.67 259 33619 241
21.68 260 33608 240
21.69 267 33608 233
21.7 265 33598 235
21.71 266 33590 234
21.72 267 33580 233
21.73 269 33576 231
21.74 268 33568 232
21.75 268 33562 232
21.76 267 33557 233
21.77 267 33548 233
21.78 268 33543 232
21.79 269 33536 231
21.8 268 33525 232
21.81 265 33516 235
21.82 266 33509 234
21.83 268 33501 232
21.84 266 33492 234
21.85 264 33483 236
21.86 268 33479 232
21.87 268 33473 232
21.88 269 33469 231
21.89 273 33464 227
21.9 274 33455 226
21.91 273 33448 227
21.92 275 33441 225
21.93 275 33430 225
21.94 275 33420 225
21.95 276 33415 224
21.96 276 33411 224
21.97 275 33403 225
21.98 275 33395 225
21.99 277 33391 223
22 273 33379 227
22.01 269 35928 231
22.02 270 35920 230
22.03 272 35916 228
22.04 270 35911 230
22.05 270 35900 230
22.06 269 35888 231
22.07 267 35882 233
22.08 270 35874 230
22.09 271 35866 229
22.1 273 35858 227
22.11 274 35855 226
22.12 274 35844 226
22.13 273 35829 227
22.14 272 35821 228
22.15 271 35815 229
22.16 271 35806 229
22.17 269 35794 231
22.18 271 35794 229
22.19 273 35787 227
22.2 272 35779 228
22.21 270 35770 230
22.22 271 35762 229
22.23 270 35751 230
22.24 268 35738 232
22.25 269 35728 231
22.26 272 35722 228
22.27 273 35716 227
22.28 276 35710 224
22.29 278 35699 222
22.3 278 35690 222
22.31 276 35679 224
22.32 275 35675 225
22.33 274 35670 226
22.34 275 35665 225
22.35 272 35648 228
22.36 271 35633 229
22.37 272 35629 228
22.38 271 35618 229
22.39 272 35611 228
22.4 273 35608 227
22.41 275 35607 225
22.42 275 35599 225
22.43 275 35591 225
22.44 274 35581 226
22.45 274 35573 226
22.46 275 35568 225
22.47 274 35561 226
22.48 276 35552 224
22.49 276 35547 224
22.5 273 35533 227
22.51 274 35527 226
22.52 277 35523 223
22.53 276 35510 224
22.54 273 35496 227
22.55 272 35489 228
22.56 273 35483 227
22.57 273 35476 227
22.58 271 35467 229
22.59 273 35460 227
22.6 280 35466 220
22.61 283 35464 217
22.62 282 35458 218
22.63 282 35445 218
22.64 283 35438 217
22.65 282 35428 218
22.66 287 35427 213
22.67 283 35416 217
22.68 280 35402 220
22.69 281 35392 219
22.7 278 35382 222
22.71 278 35375 222
22.72 279 35372 221
22.73 284 35370 216
22.74 279 35355 221
22.75 281 35349 219
22.76 283 35346 217
22.77 282 35338 218
22.78 282 35329 218
22.79 277 35314 223
22.8 272 35299 228
22.81 267 35283 233
22.82 265 35267 235
22.83 266 35254 234
22.84 266 35247 234
22.85 272 35245 228
22.86 272 35238 228
22.87 272 35232 228
22.88 272 35218 228
22.89 275 35208 225
22.9 276 35200 224
22.91 275 35193 225
22.92 278 35186 222
22.93 273 35175 227
22.94 269 35164 231
22.95 270 35154 230
22.96 272 35149 228
22.97 271 35144 229
22.98 272 35137 228
22.99 275 35125 225
23 278 35119 222
23.01 277 37915 223
23.02 278 37910 222
23.03 280 37901 220
23.04 281 37886 219
23.05 281 37880 219
23.06 276 37868 224
23.07 276 37858 224
23.08 276 37853 224
23.09 272 37842 228
23.1 272 37829 228
23.11 270 37818 230
23.12 274 37810 226
23.13 273 37799 227
23.14 274 37788 226
23.15 274 37782 226
23.16 272 37773 228
23.17 272 37768 228
23.18 273 37753 227
23.19 274 37746 226
23.2 275 37735 225
23.21 279 37735 221
23.22 281 37728 219
23.23 281 37715 219
23.24 278 37708 222
23.25 280 37702 220
23.26 278 37693 222
23.27 278 37685 222
23.28 274 37671 226
23.29 276 37667 224
23.3 278 37663 222
23.31 279 37651 221
23.32 281 37640 219
23.33 282 37630 218
23.34 280 37620 220
23.35 280 37614 220
23.36 282 37602 218
23.37 281 37590 219
23.38 281 37580 219
23.39 279 37571 221
23.4 282 37568 218
23.41 281 37553 219
23.42 279 37541 221
23.43 277 37534 223
23.44 279 37525 221
23.45 276 37512 224
23.46 275 37506 225
23.47 273 37492 227
23.48 274 37488 226
23.49 270 37475 230
23.5 274 37468 226
